# "The 3DSC_MP without SOAP and MAGPIE columns. Generated on 2022-06-20 15:27:51.274346 by the script <ipython-input-27-76d8ce743270>."
formula_sc,formula_similarity,totreldiff,formula_frac,correct_formula_frac,formula_2,orig_formula_cif,tc,sc_class,sc_class_unique_sc,norm_formula_sc,chemical_composition_sc,num_elements_sc,origin_sc,old_formula_sc,database_id_2,original_formula_2,chemical_composition_2,norm_formula_2,spacegroup_2,crystal_system_2,lata_2,latb_2,latc_2,cif,original_cif_2,material_id_2,band_gap_2,band_structure_2,created_at_2,density_2,doi_2,doi_bibtex_2,dos_2,e_above_hull_2,efermi_2,encut_2,energy_2,energy_per_atom_2,exp_2,final_energy_2,final_energy_per_atom_2,formation_energy_per_atom_2,has_2,has_bandstructure_2,icsd_ids_2,is_ordered_2,last_updated_2,magnetic_type_2,nsites_2,ntask_ids_2,original_task_id_2,oxide_type_2,pretty_formula_2,pseudo_potential_2,reduced_cell_formula_2,run_type_2,task_id_2,task_ids_2,total_magnetization_2,unit_cell_formula_2,cell_volume_2,warnings_2,ordering_2,is_magnetic_2,exchange_symmetry_2,num_unique_magnetic_sites_2,magmoms_2,total_magnetization_normalized_vol_2,total_magnetization_normalized_formula_units_2,num_magnetic_sites_2,true_total_magnetization_2,origin_2,cif_before_synthetic_doping,synth_doped,Reason for exclusion,graph,crystal_temp_2,no_crystal_temp_given_2,point_group_2,cubic,hexagonal,monoclinic,orthorhombic,tetragonal,triclinic,trigonal,primitive,base-centered,body-centered,face-centered,weight
Re3Si5Y2,1,0.0,4.0,False,Re12Si20Y8,Re12Si20Y8,1.76,Other,True,Re30Si50Y20,Re-Si-Y,3,Supercon,Y2Re3Si5,MP-mp-1195855,Y8Re12Si20,Re-Si-Y,Re30Si50Y20,P 4/m n c,tetragonal,5.569181,10.986211,10.986211,data/final/MP/cifs/Re3Si5Y2-MP-mp-1195855.cif,data/source/MP/raw/cifs/mp-1195855.cif,mp-1195855,0.0,,2019-01-12 01:08:29.050000,8.664674303441146,,,{'GGA': {'task_id': 'mp-1683176'}},0.0,7.42852393,520.0,-333.32310734,-8.333077683499999,"{'tags': ['Yttrium rhenium silicide (2/3/5)', 'Y2Re3Si5', 'U2Mn3Si5']}",-333.32310734,-8.333077683499999,-0.5582682953333318,[],False,[650136],True,2021-05-12 10:59:59.077000,NM,40,4,mp-1195855,None,Y2Re3Si5,"{'functional': 'PBE', 'labels': ['Y_sv', 'Re_pv', 'Si'], 'pot_type': 'paw'}","{'Y': 2.0, 'Re': 3.0, 'Si': 5.0}",GGA,mp-1195855,"['mp-1195855', 'mp-1365334', 'mp-1683176', 'mp-1873707']",0.0008915,"{'Y': 8.0, 'Re': 12.0, 'Si': 20.0}",672.1825042949023,[],NM,False,128,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",5.305106838120726e-06,0.0008915,0,0.003566,MP,data/source/MP/cleaned/cifs/MP-mp-1195855.cif,False,,data/final/MP/graphs/Re3Si5Y2-MP-mp-1195855.json,0,True,4/mmm,0,0,0,0,7,0,0,1,0,0,0,1.0
Re3W1,1,0.0,1.0,True,Re3W1,Re3W1,8.733333333,Other,True,Re75W25,Re-W,2,Supercon,Re3W1,MP-mp-974416,Re3W1,Re-W,Re75W25,I 4/m m m,tetragonal,3.957485999234904,3.9574859992349047,4.83194366,data/final/MP/cifs/Re3W1-MP-mp-974416.cif,data/source/MP/raw/cifs/mp-974416.cif,mp-974416,0.0,,2015-09-16 23:33:34,19.9840009918906,10.17188/1314486,"@misc{osti_1314486,
    author = ""Persson, Kristin"",
    title = ""Materials Data on Re3W (SG:139) by Materials Project"",
    abstractNote = ""Computed materials data using density functional theory calculations. These calculations determine the electronic structure of bulk materials by solving approximations to the Schrodinger equation. For more information, see https://materialsproject.org/docs/calculations"",
    doi = ""10.17188/1314486"",
    place = ""United States"",
    year = ""2016"",
    month = ""2"",
    note = ""An optional note""
}
",{'GGA': {'task_id': 'mp-1765313'}},0.1275012837500018,7.23179888,520.0,-49.78170289,-12.4454257225,{'tags': []},-49.78170289,-12.4454257225,0.1275012837500018,"['xas', 'elasticity', 'bandstructure']",True,[],True,2021-05-12 10:56:35.166000,NM,4,8,mp-974416,None,Re3W,"{'functional': 'PBE', 'labels': ['Re_pv', 'W_pv'], 'pot_type': 'paw'}","{'Re': 3.0, 'W': 1.0}",GGA,mp-974416,"['mp-974416', 'mp-974475', 'mp-974524', 'mp-1417436', 'mp-1765313', 'mp-1783614', 'mp-974552', 'mp-1613935']",0.0032856,"{'Re': 3.0, 'W': 1.0}",61.69362663798911,[],NM,False,139,0,"[0.0, 0.0, 0.0, 0.0]",5.325671676394568e-05,0.0032856,0,0.0032856,MP,data/source/MP/cleaned/cifs/MP-mp-974416.cif,False,,data/final/MP/graphs/Re3W1-MP-mp-974416.json,0,True,4/mmm,0,0,0,0,7,0,0,0,0,1,0,1.0
Rh0.1Si1.9Th1,3,0.0666666666666667,1.0,True,Rh0.1Si1.9Th1,Si2Th1,2.15,Other,True,Rh3.333Si63.333Th33.333,Rh-Si-Th,3,Supercon,Th1Rh0.1Si1.9,MP-mp-7497,Th1Si2,Si-Th,Si66.667Th33.333,P 6/m m m,hexagonal,4.124678003560693,4.12467893,4.168382,data/final/MP/cifs/Rh0.1Si1.9Th1-MP-mp-7497-synth_doped.cif,data/source/MP/raw/cifs/mp-7497.cif,mp-7497,0.0,,2011-05-27 17:09:08,7.792527656352213,10.17188/1288497,"@misc{osti_1288497,
    author = ""Persson, Kristin"",
    title = ""Materials Data on ThSi2 (SG:191) by Materials Project"",
    abstractNote = ""Computed materials data using density functional theory calculations. These calculations determine the electronic structure of bulk materials by solving approximations to the Schrodinger equation. For more information, see https://materialsproject.org/docs/calculations"",
    doi = ""10.17188/1288497"",
    place = ""United States"",
    year = ""2016"",
    month = ""2"",
    note = ""An optional note""
}
",{'GGA': {'task_id': 'mp-1688045'}},0.0,8.78875238,520.0,-20.12426593,-6.708088643333333,"{'tags': ['Thorium silicide (1/2)', 'Thorium silicide (1/2) - beta']}",-20.12426593,-6.708088643333333,-0.5725932133333332,"['bandstructure', 'elasticity']",True,"[15449, 26569]",True,2021-05-12 10:56:29.056000,NM,3,11,mp-7497,None,ThSi2,"{'functional': 'PBE', 'labels': ['Th', 'Si'], 'pot_type': 'paw'}","{'Th': 1.0, 'Si': 2.0}",GGA,mp-7497,"['mp-908777', 'mp-924352', 'mp-923780', 'mp-7497', 'mp-1125064', 'mp-1138240', 'mp-1248167', 'mp-1439624', 'mp-1688045', 'mp-1783814', 'mp-1593505']",0.0013608,"{'Th': 1.0, 'Si': 2.0}",61.41555405169961,[],NM,False,191,0,"[0, 0, 0]",2.2157253500546107e-05,0.0013608,0,0.0013608,MP,data/source/MP/cleaned/cifs/MP-mp-7497.cif,True,,data/final/MP/graphs/Rh0.1Si1.9Th1-MP-mp-7497-synth_doped.json,0,True,6/mmm,0,7,0,0,0,0,0,1,0,0,0,1.0
Rh0.29Se0.71,3,0.0866666666666666,12.0,False,Rh3.48Se8.52,Rh4Se8,0.0,Other,True,Rh29Se71,Rh-Se,2,Supercon,Rh0.29Se0.71,MP-mp-983,Rh4Se8,Rh-Se,Rh33.333Se66.667,P a -3,cubic,6.099805,6.099805,6.099805,data/final/MP/cifs/Rh0.29Se0.71-MP-mp-983-synth_doped.cif,data/source/MP/raw/cifs/mp-983.cif,mp-983,0.0,,2011-05-14 19:13:30,7.6332815701689585,10.17188/1316470,"@misc{osti_1316470,
    author = ""Persson, Kristin"",
    title = ""Materials Data on RhSe2 (SG:205) by Materials Project"",
    abstractNote = ""Computed materials data using density functional theory calculations. These calculations determine the electronic structure of bulk materials by solving approximations to the Schrodinger equation. For more information, see https://materialsproject.org/docs/calculations"",
    doi = ""10.17188/1316470"",
    place = ""United States"",
    year = ""2016"",
    month = ""2"",
    note = ""An optional note""
}
",{'GGA': {'task_id': 'mp-1700335'}},0.033700524583339,6.11932593,520.0,-62.153365,-5.179447083333334,"{'tags': ['Rhenium selenide (1/2)', 'Rhodium selenide (1/2)', 'Rhodium perselenide (1/1)']}",-62.153365,-5.179447083333334,-0.7087368082291666,['bandstructure'],True,"[650276, 44868, 650283]",True,2021-05-12 10:59:09.988000,NM,12,8,mp-983,None,RhSe2,"{'functional': 'PBE', 'labels': ['Rh_pv', 'Se'], 'pot_type': 'paw'}","{'Rh': 1.0, 'Se': 2.0}",GGA,mp-983,"['mp-942577', 'mp-921168', 'mp-983', 'mp-942969', 'mp-1417796', 'mp-1700335', 'mp-1871355', 'mp-1600224']",8.3475e-05,"{'Rh': 4.0, 'Se': 8.0}",226.95923284585007,[],NM,False,205,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1.4711893224752998e-06,8.3475e-05,0,0.0003339,MP,data/source/MP/cleaned/cifs/MP-mp-983.cif,True,,data/final/MP/graphs/Rh0.29Se0.71-MP-mp-983-synth_doped.json,0,True,m-3,2,0,0,0,0,0,0,1,0,0,0,1.0
Rh0.2Ru0.8,3,0.1,8.0,False,Rh1.6Ru6.4,Rh2Ru6,0.18,Other,True,Rh20Ru80,Rh-Ru,2,Supercon,Rh0.2Ru0.8,MP-mp-1186926,Ru6Rh2,Rh-Ru,Rh25Ru75,P 63/m m c,hexagonal,4.322245,5.473358002047331,5.47335794,data/final/MP/cifs/Rh0.2Ru0.8-MP-mp-1186926-synth_doped.cif,data/source/MP/raw/cifs/mp-1186926.cif,mp-1186926,0.0,,2019-01-11 14:41:49.557000,12.027654440930414,,,{'GGA': {'task_id': 'mp-1753872'}},0.013520238749999,8.03030096,520.0,-70.26679176,-8.78334897,{'tags': []},-70.26679176,-8.78334897,0.013520238749999,['bandstructure'],True,[],True,2021-05-12 10:58:29.672000,NM,8,5,mp-1186926,None,Ru3Rh,"{'functional': 'PBE', 'labels': ['Ru_pv', 'Rh_pv'], 'pot_type': 'paw'}","{'Ru': 3.0, 'Rh': 1.0}",GGA,mp-1186926,"['mp-1186926', 'mp-1402650', 'mp-1753872', 'mp-1803626', 'mp-1622206']",0.0005098,"{'Ru': 6.0, 'Rh': 2.0}",112.13668577090006,[],NM,False,194,0,"[0, 0, 0, 0, 0, 0, 0, 0]",9.09247489339114e-06,0.0005098,0,0.0010196,MP,data/source/MP/cleaned/cifs/MP-mp-1186926.cif,True,,data/final/MP/graphs/Rh0.2Ru0.8-MP-mp-1186926-synth_doped.json,0,True,6/mmm,0,7,0,0,0,0,0,1,0,0,0,1.0
Rh0.32Ru0.68,3,0.1399999999999999,8.0,False,Rh2.56Ru5.44,Rh2Ru6,0.11,Other,True,Rh32Ru68,Rh-Ru,2,Supercon,Rh0.32Ru0.68,MP-mp-1186926,Ru6Rh2,Rh-Ru,Rh25Ru75,P 63/m m c,hexagonal,4.322245,5.473358002047331,5.47335794,data/final/MP/cifs/Rh0.32Ru0.68-MP-mp-1186926-synth_doped.cif,data/source/MP/raw/cifs/mp-1186926.cif,mp-1186926,0.0,,2019-01-11 14:41:49.557000,12.027654440930414,,,{'GGA': {'task_id': 'mp-1753872'}},0.013520238749999,8.03030096,520.0,-70.26679176,-8.78334897,{'tags': []},-70.26679176,-8.78334897,0.013520238749999,['bandstructure'],True,[],True,2021-05-12 10:58:29.672000,NM,8,5,mp-1186926,None,Ru3Rh,"{'functional': 'PBE', 'labels': ['Ru_pv', 'Rh_pv'], 'pot_type': 'paw'}","{'Ru': 3.0, 'Rh': 1.0}",GGA,mp-1186926,"['mp-1186926', 'mp-1402650', 'mp-1753872', 'mp-1803626', 'mp-1622206']",0.0005098,"{'Ru': 6.0, 'Rh': 2.0}",112.13668577090006,[],NM,False,194,0,"[0, 0, 0, 0, 0, 0, 0, 0]",9.09247489339114e-06,0.0005098,0,0.0010196,MP,data/source/MP/cleaned/cifs/MP-mp-1186926.cif,True,,data/final/MP/graphs/Rh0.32Ru0.68-MP-mp-1186926-synth_doped.json,0,True,6/mmm,0,7,0,0,0,0,0,1,0,0,0,1.0
Rh0.33Zr0.67,2,0.0066666666666667,6.0,False,Rh1.98Zr4.02,Rh2Zr4,11.25,Other,True,Rh33Zr67,Rh-Zr,2,Supercon,Rh0.33Zr0.67,MP-mp-571664,Zr4Rh2,Rh-Zr,Rh33.333Zr66.667,I 4/m c m,tetragonal,5.424551640917728,5.42455164,5.424551640000001,data/final/MP/cifs/Rh0.33Zr0.67-MP-mp-571664-synth_doped.cif,data/source/MP/raw/cifs/mp-571664.cif,mp-571664,0.0,,2014-02-16 05:17:29,7.817083063733077,10.17188/1276382,"@misc{osti_1276382,
    author = ""Persson, Kristin"",
    title = ""Materials Data on Zr2Rh (SG:140) by Materials Project"",
    abstractNote = ""Computed materials data using density functional theory calculations. These calculations determine the electronic structure of bulk materials by solving approximations to the Schrodinger equation. For more information, see https://materialsproject.org/docs/calculations"",
    doi = ""10.17188/1276382"",
    place = ""United States"",
    year = ""2016"",
    month = ""2"",
    note = ""An optional note""
}
",{'GGA': {'task_id': 'mp-1704186'}},0.0,4.85143713,520.0,-52.2156124,-8.702602066666666,"{'tags': ['Rhodium zirconium hydride (1/2/4)', 'Rhodium zirconium (1/2)']}",-52.2156124,-8.702602066666666,-0.5493656899999996,"['xas', 'elasticity', 'bandstructure']",True,"[650562, 658071, 102807, 650557]",True,2021-05-12 10:56:27.046000,NM,6,17,mp-571664,None,Zr2Rh,"{'functional': 'PBE', 'labels': ['Zr_sv', 'Rh_pv'], 'pot_type': 'paw'}","{'Zr': 2.0, 'Rh': 1.0}",GGA,mp-571664,"['mp-941245', 'mp-934770', 'mp-941545', 'mp-571664', 'mp-1071440', 'mp-1071460', 'mp-1071500', 'mp-1072883', 'mp-1072945', 'mp-1072899', 'mp-1077561', 'mp-1441114', 'mp-1704186', 'mp-1802450', 'mp-1595340', 'mp-1071495', 'mp-1072938']",0.01533035,"{'Zr': 4.0, 'Rh': 2.0}",121.23208380358663,[],NM,False,140,0,"[0, 0, 0, 0, 0, 0]",0.0002529091230476,0.01533035,0,0.0306607,MP,data/source/MP/cleaned/cifs/MP-mp-571664.cif,True,,data/final/MP/graphs/Rh0.33Zr0.67-MP-mp-571664-synth_doped.json,0,True,4/mmm,0,0,0,0,7,0,0,0,0,1,0,1.0
Rh0.36Se0.64,3,0.0533333333333332,12.0,False,Rh4.32Se7.68,Rh4Se8,6.0,Other,True,Rh36Se64,Rh-Se,2,Supercon,Rh0.36Se0.64,MP-mp-983,Rh4Se8,Rh-Se,Rh33.333Se66.667,P a -3,cubic,6.099805,6.099805,6.099805,data/final/MP/cifs/Rh0.36Se0.64-MP-mp-983-synth_doped.cif,data/source/MP/raw/cifs/mp-983.cif,mp-983,0.0,,2011-05-14 19:13:30,7.6332815701689585,10.17188/1316470,"@misc{osti_1316470,
    author = ""Persson, Kristin"",
    title = ""Materials Data on RhSe2 (SG:205) by Materials Project"",
    abstractNote = ""Computed materials data using density functional theory calculations. These calculations determine the electronic structure of bulk materials by solving approximations to the Schrodinger equation. For more information, see https://materialsproject.org/docs/calculations"",
    doi = ""10.17188/1316470"",
    place = ""United States"",
    year = ""2016"",
    month = ""2"",
    note = ""An optional note""
}
",{'GGA': {'task_id': 'mp-1700335'}},0.033700524583339,6.11932593,520.0,-62.153365,-5.179447083333334,"{'tags': ['Rhenium selenide (1/2)', 'Rhodium selenide (1/2)', 'Rhodium perselenide (1/1)']}",-62.153365,-5.179447083333334,-0.7087368082291666,['bandstructure'],True,"[650276, 44868, 650283]",True,2021-05-12 10:59:09.988000,NM,12,8,mp-983,None,RhSe2,"{'functional': 'PBE', 'labels': ['Rh_pv', 'Se'], 'pot_type': 'paw'}","{'Rh': 1.0, 'Se': 2.0}",GGA,mp-983,"['mp-942577', 'mp-921168', 'mp-983', 'mp-942969', 'mp-1417796', 'mp-1700335', 'mp-1871355', 'mp-1600224']",8.3475e-05,"{'Rh': 4.0, 'Se': 8.0}",226.95923284585007,[],NM,False,205,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1.4711893224752998e-06,8.3475e-05,0,0.0003339,MP,data/source/MP/cleaned/cifs/MP-mp-983.cif,True,,data/final/MP/graphs/Rh0.36Se0.64-MP-mp-983-synth_doped.json,0,True,m-3,2,0,0,0,0,0,0,1,0,0,0,1.0
Rh0.4Zr0.6,3,0.1333333333333333,6.0,False,Rh2.4Zr3.6,Rh2Zr4,7.0,Other,True,Rh40Zr60,Rh-Zr,2,Supercon,Rh0.4Zr0.6,MP-mp-571664,Zr4Rh2,Rh-Zr,Rh33.333Zr66.667,I 4/m c m,tetragonal,5.424551640917728,5.42455164,5.424551640000001,data/final/MP/cifs/Rh0.4Zr0.6-MP-mp-571664-synth_doped.cif,data/source/MP/raw/cifs/mp-571664.cif,mp-571664,0.0,,2014-02-16 05:17:29,7.817083063733077,10.17188/1276382,"@misc{osti_1276382,
    author = ""Persson, Kristin"",
    title = ""Materials Data on Zr2Rh (SG:140) by Materials Project"",
    abstractNote = ""Computed materials data using density functional theory calculations. These calculations determine the electronic structure of bulk materials by solving approximations to the Schrodinger equation. For more information, see https://materialsproject.org/docs/calculations"",
    doi = ""10.17188/1276382"",
    place = ""United States"",
    year = ""2016"",
    month = ""2"",
    note = ""An optional note""
}
",{'GGA': {'task_id': 'mp-1704186'}},0.0,4.85143713,520.0,-52.2156124,-8.702602066666666,"{'tags': ['Rhodium zirconium hydride (1/2/4)', 'Rhodium zirconium (1/2)']}",-52.2156124,-8.702602066666666,-0.5493656899999996,"['xas', 'elasticity', 'bandstructure']",True,"[650562, 658071, 102807, 650557]",True,2021-05-12 10:56:27.046000,NM,6,17,mp-571664,None,Zr2Rh,"{'functional': 'PBE', 'labels': ['Zr_sv', 'Rh_pv'], 'pot_type': 'paw'}","{'Zr': 2.0, 'Rh': 1.0}",GGA,mp-571664,"['mp-941245', 'mp-934770', 'mp-941545', 'mp-571664', 'mp-1071440', 'mp-1071460', 'mp-1071500', 'mp-1072883', 'mp-1072945', 'mp-1072899', 'mp-1077561', 'mp-1441114', 'mp-1704186', 'mp-1802450', 'mp-1595340', 'mp-1071495', 'mp-1072938']",0.01533035,"{'Zr': 4.0, 'Rh': 2.0}",121.23208380358663,[],NM,False,140,0,"[0, 0, 0, 0, 0, 0]",0.0002529091230476,0.01533035,0,0.0306607,MP,data/source/MP/cleaned/cifs/MP-mp-571664.cif,True,,data/final/MP/graphs/Rh0.4Zr0.6-MP-mp-571664-synth_doped.json,0,True,4/mmm,0,0,0,0,7,0,0,0,0,1,0,1.0
Rh0.53Se0.47,3,0.06,4.0,False,Rh2.12Se1.88,Rh2Se2,6.0,Other,True,Rh53Se47,Rh-Se,2,Supercon,Rh0.53Se0.47,MP-mp-900,Rh2Se2,Rh-Se,Rh50Se50,P 63/m m c,hexagonal,3.76919400460065,3.76919335,5.669942,data/final/MP/cifs/Rh0.53Se0.47-MP-mp-900-synth_doped.cif,data/source/MP/raw/cifs/mp-900.cif,mp-900,0.0,,2011-05-12 23:27:48,8.658113691953394,10.17188/1312915,"@misc{osti_1312915,
    author = ""Persson, Kristin"",
    title = ""Materials Data on RhSe (SG:194) by Materials Project"",
    abstractNote = ""Computed materials data using density functional theory calculations. These calculations determine the electronic structure of bulk materials by solving approximations to the Schrodinger equation. For more information, see https://materialsproject.org/docs/calculations"",
    doi = ""10.17188/1312915"",
    place = ""United States"",
    year = ""2016"",
    month = ""2"",
    note = ""An optional note""
}
",{'GGA': {'task_id': 'mp-1667955'}},0.1129441116666676,6.28277323,520.0,-22.62245877,-5.6556146925,{'tags': ['Rhodium selenide (1/1)']},-22.62245877,-5.6556146925,-0.4615050186718745,"['xas', 'elasticity', 'bandstructure']",True,"[52069, 650284]",True,2021-05-12 10:56:33.121000,NM,4,8,mp-900,None,RhSe,"{'functional': 'PBE', 'labels': ['Rh_pv', 'Se'], 'pot_type': 'paw'}","{'Rh': 1.0, 'Se': 1.0}",GGA,mp-900,"['mp-927133', 'mp-911007', 'mp-926596', 'mp-900', 'mp-1438936', 'mp-1667955', 'mp-1799054', 'mp-1591248']",1.255e-05,"{'Rh': 2.0, 'Se': 2.0}",69.75994503223205,[],NM,False,194,0,"[0, 0, 0, 0]",3.59805329382108e-07,1.255e-05,0,2.51e-05,MP,data/source/MP/cleaned/cifs/MP-mp-900.cif,True,,data/final/MP/graphs/Rh0.53Se0.47-MP-mp-900-synth_doped.json,0,True,6/mmm,0,7,0,0,0,0,0,1,0,0,0,1.0
Rh0.85Si1.15Th1,3,0.0999999999999999,2.0,False,Rh1.7Si2.3Th2,Rh2Si2Th2,5.48,Other,True,Rh28.333Si38.333Th33.333,Rh-Si-Th,3,Supercon,Th1Rh0.85Si1.15,MP-mp-1206329,Th2Si2Rh2,Rh-Si-Th,Rh33.333Si33.333Th33.333,I 41 m d,tetragonal,4.160111999093129,4.160111999093129,7.80458876,data/final/MP/cifs/Rh0.85Si1.15Th1-MP-mp-1206329-synth_doped.cif,data/source/MP/raw/cifs/mp-1206329.cif,mp-1206329,0.0,,2019-01-12 09:39:44.927000,9.636795300196392,,,{'GGA': {'task_id': 'mp-1760823'}},0.0,7.54938841,520.0,-46.36075947,-7.726793245,"{'tags': ['ThRhSi', 'LaPtSi']}",-46.36075947,-7.726793245,-0.9922998649999996,['bandstructure'],True,[],True,2021-05-12 10:58:37.524000,NM,6,5,mp-1206329,None,ThSiRh,"{'functional': 'PBE', 'labels': ['Th', 'Si', 'Rh_pv'], 'pot_type': 'paw'}","{'Th': 1.0, 'Si': 1.0, 'Rh': 1.0}",GGA,mp-1206329,"['mp-1206329', 'mp-1444802', 'mp-1760823', 'mp-1805474', 'mp-1624907']",6.5e-06,"{'Th': 2.0, 'Si': 2.0, 'Rh': 2.0}",125.1087976163176,[],NM,False,109,0,"[0, 0, 0, 0, 0, 0]",1.0390955910125737e-07,6.5e-06,0,1.3e-05,MP,data/source/MP/cleaned/cifs/MP-mp-1206329.cif,True,,data/final/MP/graphs/Rh0.85Si1.15Th1-MP-mp-1206329-synth_doped.json,0,True,4mm,0,0,0,0,5,0,0,0,0,1,0,1.0
Rh0.88Ru0.12Se2,3,0.08,4.0,False,Rh3.52Ru0.48Se8,Rh4Se8,2.28,Other,True,Rh29.333Ru4Se66.667,Rh-Ru-Se,3,Supercon,Rh0.88Ru0.12Se2,MP-mp-983,Rh4Se8,Rh-Se,Rh33.333Se66.667,P a -3,cubic,6.099805,6.099805,6.099805,data/final/MP/cifs/Rh0.88Ru0.12Se2-MP-mp-983-synth_doped.cif,data/source/MP/raw/cifs/mp-983.cif,mp-983,0.0,,2011-05-14 19:13:30,7.6332815701689585,10.17188/1316470,"@misc{osti_1316470,
    author = ""Persson, Kristin"",
    title = ""Materials Data on RhSe2 (SG:205) by Materials Project"",
    abstractNote = ""Computed materials data using density functional theory calculations. These calculations determine the electronic structure of bulk materials by solving approximations to the Schrodinger equation. For more information, see https://materialsproject.org/docs/calculations"",
    doi = ""10.17188/1316470"",
    place = ""United States"",
    year = ""2016"",
    month = ""2"",
    note = ""An optional note""
}
",{'GGA': {'task_id': 'mp-1700335'}},0.033700524583339,6.11932593,520.0,-62.153365,-5.179447083333334,"{'tags': ['Rhenium selenide (1/2)', 'Rhodium selenide (1/2)', 'Rhodium perselenide (1/1)']}",-62.153365,-5.179447083333334,-0.7087368082291666,['bandstructure'],True,"[650276, 44868, 650283]",True,2021-05-12 10:59:09.988000,NM,12,8,mp-983,None,RhSe2,"{'functional': 'PBE', 'labels': ['Rh_pv', 'Se'], 'pot_type': 'paw'}","{'Rh': 1.0, 'Se': 2.0}",GGA,mp-983,"['mp-942577', 'mp-921168', 'mp-983', 'mp-942969', 'mp-1417796', 'mp-1700335', 'mp-1871355', 'mp-1600224']",8.3475e-05,"{'Rh': 4.0, 'Se': 8.0}",226.95923284585007,[],NM,False,205,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1.4711893224752998e-06,8.3475e-05,0,0.0003339,MP,data/source/MP/cleaned/cifs/MP-mp-983.cif,True,,data/final/MP/graphs/Rh0.88Ru0.12Se2-MP-mp-983-synth_doped.json,0,True,m-3,2,0,0,0,0,0,0,1,0,0,0,1.0
Rh0.8Ru0.2Se2,3,0.1333333333333333,4.0,False,Rh3.2Ru0.8Se8,Rh4Se8,1.33,Other,True,Rh26.667Ru6.667Se66.667,Rh-Ru-Se,3,Supercon,Rh0.8Ru0.2Se2,MP-mp-983,Rh4Se8,Rh-Se,Rh33.333Se66.667,P a -3,cubic,6.099805,6.099805,6.099805,data/final/MP/cifs/Rh0.8Ru0.2Se2-MP-mp-983-synth_doped.cif,data/source/MP/raw/cifs/mp-983.cif,mp-983,0.0,,2011-05-14 19:13:30,7.6332815701689585,10.17188/1316470,"@misc{osti_1316470,
    author = ""Persson, Kristin"",
    title = ""Materials Data on RhSe2 (SG:205) by Materials Project"",
    abstractNote = ""Computed materials data using density functional theory calculations. These calculations determine the electronic structure of bulk materials by solving approximations to the Schrodinger equation. For more information, see https://materialsproject.org/docs/calculations"",
    doi = ""10.17188/1316470"",
    place = ""United States"",
    year = ""2016"",
    month = ""2"",
    note = ""An optional note""
}
",{'GGA': {'task_id': 'mp-1700335'}},0.033700524583339,6.11932593,520.0,-62.153365,-5.179447083333334,"{'tags': ['Rhenium selenide (1/2)', 'Rhodium selenide (1/2)', 'Rhodium perselenide (1/1)']}",-62.153365,-5.179447083333334,-0.7087368082291666,['bandstructure'],True,"[650276, 44868, 650283]",True,2021-05-12 10:59:09.988000,NM,12,8,mp-983,None,RhSe2,"{'functional': 'PBE', 'labels': ['Rh_pv', 'Se'], 'pot_type': 'paw'}","{'Rh': 1.0, 'Se': 2.0}",GGA,mp-983,"['mp-942577', 'mp-921168', 'mp-983', 'mp-942969', 'mp-1417796', 'mp-1700335', 'mp-1871355', 'mp-1600224']",8.3475e-05,"{'Rh': 4.0, 'Se': 8.0}",226.95923284585007,[],NM,False,205,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1.4711893224752998e-06,8.3475e-05,0,0.0003339,MP,data/source/MP/cleaned/cifs/MP-mp-983.cif,True,,data/final/MP/graphs/Rh0.8Ru0.2Se2-MP-mp-983-synth_doped.json,0,True,m-3,2,0,0,0,0,0,0,1,0,0,0,1.0
